 

stn;time;ths200dv;qths200dv;mths200dv;th9120dv;qth9120dv;mth9120dv;ths200d0;qths200d0;mths200d0;tre200dx;qtre200dx;mtre200dx;tre200dn;qtre200dn;mtre200dn;tre200d0;qtre200d0;mtre200d0;tre200dv;qtre200dv;mtre200dv;t24200ds;qt24200ds;mt24200ds;t12200ds;qt12200ds;mt12200ds;t06200ds;qt06200ds;mt06200ds;tre200nx;qtre200nx;mtre200nx;tre200n0;qtre200n0;mtre200n0;tre200jx;qtre200jx;mtre200jx;tre200jn;qtre200jn;mtre200jn;tre200j0;qtre200j0;mtre200j0;t18200ds;qt18200ds;mt18200ds;tre200nn;qtre200nn;mtre200nn;tre005nn;qtre005nn;mtre005nn;tre005dx;qtre005dx;mtre005dx;tre005dn;qtre005dn;mtre005dn;tre005d0;qtre005d0;mtre005d0;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0;hto000d0;qhto000d0;mhto000d0;hns000j0;qhns000j0;mhns000j0;hto000j0;qhto000j0;mhto000j0;htoautj0;qhtoautj0;mhtoautj0;htoautd0;qhtoautd0;mhtoautd0
ENG;20210920;-1.3;0;0;-1.6;0;0;9.2;0;0;11.4;0;0;7.4;0;0;9.2;0;0;-1.4;0;0;8.8;0;0;10.7;0;0;8.2;0;0;9.4;0;0;8.3;0;0;11.4;0;0;8.3;0;0;9.9;0;0;9.3;0;0;7.1;0;0;7.1;0;0;17.3;0;0;5.8;0;0;9.8;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210921;0.0;0;0;-0.2;0;0;10.4;0;0;15.2;0;0;6.6;0;0;10.4;0;0;-0.1;0;0;8.5;0;0;13.9;0;0;8.0;0;0;11.3;0;0;7.9;0;0;15.2;0;0;7.7;0;0;12.0;0;0;11.4;0;0;6.6;0;0;4.6;0;0;26.9;0;0;4.6;0;0;12.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210922;-1.0;0;0;-1.2;0;0;9.3;0;0;13.1;0;0;4.2;0;0;9.3;0;0;-1.1;0;0;6.9;0;0;12.6;0;0;4.9;0;0;10.9;0;0;7.4;0;0;13.1;0;0;4.7;0;0;10.9;0;0;11.0;0;0;4.2;0;0;1.7;0;0;23.2;0;0;1.7;0;0;11.2;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210923;0.4;0;0;0.2;0;0;10.6;0;0;17.6;0;0;3.9;0;0;10.6;0;0;0.3;0;0;9.0;0;0;13.8;0;0;4.3;0;0;11.6;0;0;9.7;0;0;17.6;0;0;4.1;0;0;13.3;0;0;11.3;0;0;3.9;0;0;0.2;0;0;27.6;0;0;0.2;0;0;11.8;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210924;2.5;0;0;2.2;0;0;12.5;0;0;18.8;0;0;7.1;0;0;12.5;0;0;2.3;0;0;8.3;0;0;17.7;0;0;8.0;0;0;12.1;0;0;9.9;0;0;18.8;0;0;8.2;0;0;15.3;0;0;11.5;0;0;7.1;0;0;4.3;0;0;28.5;0;0;4.3;0;0;13.4;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210925;5.0;0;0;4.7;0;0;14.9;0;0;21.5;0;0;8.5;0;0;14.9;0;0;4.8;0;0;13.9;0;0;19.6;0;0;9.9;0;0;16.2;0;0;13.3;0;0;21.5;0;0;9.6;0;0;17.7;0;0;15.5;0;0;8.3;0;0;4.6;0;0;32.1;0;0;4.6;0;0;15.6;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210926;3.4;0;0;3.1;0;0;13.2;0;0;17.5;0;0;10.4;0;0;13.2;0;0;3.2;0;0;11.3;0;0;17.1;0;0;10.7;0;0;12.7;0;0;10.8;0;0;17.5;0;0;10.9;0;0;14.7;0;0;12.7;0;0;10.4;0;0;7.7;0;0;25.4;0;0;7.7;0;0;12.8;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210927;3.6;0;0;3.3;0;0;13.3;0;0;18.5;0;0;8.9;0;0;13.3;0;0;3.4;0;0;11.5;0;0;17.9;0;0;9.1;0;0;13.9;0;0;11.8;0;0;18.5;0;0;8.9;0;0;15.2;0;0;13.6;0;0;9.1;0;0;6.1;0;0;26.6;0;0;6.1;0;0;14.5;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210928;1.5;0;0;1.2;0;0;11.1;0;0;13.0;0;0;9.4;0;0;11.1;0;0;1.3;0;0;10.9;0;0;11.9;0;0;9.5;0;0;11.4;0;0;10.7;0;0;13.0;0;0;9.4;0;0;11.4;0;0;11.4;0;0;9.5;0;0;9.0;0;0;21.1;0;0;9.0;0;0;12.4;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210929;1.2;0;0;0.9;0;0;10.7;0;0;14.8;0;0;7.3;0;0;10.7;0;0;0.9;0;0;7.3;0;0;12.9;0;0;10.1;0;0;11.9;0;0;7.4;0;0;14.8;0;0;9.6;0;0;11.8;0;0;11.3;0;0;9.9;0;0;9.1;0;0;24.9;0;0;7.3;0;0;11.6;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20210930;-1.3;0;0;-1.7;0;0;8.0;0;0;12.6;0;0;5.1;0;0;8.0;0;0;-1.7;0;0;5.1;0;0;12.3;0;0;6.2;0;0;7.3;0;0;5.5;0;0;12.6;0;0;6.1;0;0;9.8;0;0;7.1;0;0;5.8;0;0;5.6;0;0;24.6;0;0;1.3;0;0;9.6;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211001;1.2;0;0;0.8;0;0;10.3;0;0;17.5;0;0;3.7;0;0;10.3;0;0;0.8;0;0;10.1;0;0;16.0;0;0;5.7;0;0;11.4;0;0;9.9;0;0;17.5;0;0;5.1;0;0;13.1;0;0;10.2;0;0;3.7;0;0;0.4;0;0;25.8;0;0;0.4;0;0;10.8;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211002;5.6;0;0;5.2;0;0;14.6;0;0;19.0;0;0;8.2;0;0;14.6;0;0;5.2;0;0;17.5;0;0;17.0;0;0;8.4;0;0;18.5;0;0;17.2;0;0;19.0;0;0;8.7;0;0;15.8;0;0;16.6;0;0;8.2;0;0;5.6;0;0;27.3;0;0;5.6;0;0;15.2;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211003;7.9;0;0;7.4;0;0;16.7;0;0;21.7;0;0;8.1;0;0;16.7;0;0;7.4;0;0;8.1;0;0;19.8;0;0;18.1;0;0;14.0;0;0;9.5;0;0;21.7;0;0;14.5;0;0;19.0;0;0;14.5;0;0;14.8;0;0;11.4;0;0;29.0;0;0;8.2;0;0;16.2;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211004;-0.5;0;0;-1.0;0;0;8.2;0;0;9.5;0;0;7.2;0;0;8.2;0;0;-1.0;0;0;8.1;0;0;9.1;0;0;7.4;0;0;8.6;0;0;8.2;0;0;9.5;0;0;7.2;0;0;8.4;0;0;8.4;0;0;7.4;0;0;7.5;0;0;12.9;0;0;7.5;0;0;8.8;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211005;0.3;0;0;-0.2;0;0;8.9;0;0;10.9;0;0;6.4;0;0;8.9;0;0;-0.2;0;0;6.4;0;0;10.4;0;0;7.9;0;0;9.7;0;0;6.8;0;0;10.9;0;0;8.1;0;0;9.6;0;0;9.5;0;0;7.9;0;0;7.8;0;0;13.3;0;0;6.4;0;0;9.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211006;-2.7;0;0;-3.2;0;0;5.8;0;0;8.9;0;0;3.8;0;0;5.8;0;0;-3.2;0;0;4.9;0;0;7.2;0;0;4.1;0;0;5.6;0;0;4.9;0;0;8.9;0;0;4.4;0;0;6.4;0;0;5.5;0;0;3.8;0;0;1.7;0;0;17.4;0;0;1.7;0;0;6.1;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211007;-2.2;0;0;-2.8;0;0;6.1;0;0;8.5;0;0;4.5;0;0;6.1;0;0;-2.8;0;0;5.8;0;0;8.0;0;0;4.6;0;0;6.4;0;0;5.8;0;0;8.5;0;0;4.6;0;0;6.7;0;0;6.3;0;0;4.5;0;0;4.4;0;0;17.3;0;0;4.4;0;0;7.0;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211008;-1.3;0;0;-1.9;0;0;6.9;0;0;8.8;0;0;5.0;0;0;6.9;0;0;-1.9;0;0;7.2;0;0;8.6;0;0;5.2;0;0;8.0;0;0;6.9;0;0;8.8;0;0;5.1;0;0;7.4;0;0;7.9;0;0;5.0;0;0;5.2;0;0;13.1;0;0;5.2;0;0;7.8;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211009;-1.2;0;0;-1.8;0;0;6.8;0;0;10.1;0;0;5.3;0;0;6.8;0;0;-1.8;0;0;5.8;0;0;8.5;0;0;5.7;0;0;6.8;0;0;4.5;0;0;10.1;0;0;5.8;0;0;7.3;0;0;6.8;0;0;5.3;0;0;4.1;0;0;22.7;0;0;4.1;0;0;8.4;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211010;-3.2;0;0;-3.8;0;0;4.7;0;0;9.8;0;0;0.5;0;0;4.7;0;0;-3.8;0;0;0.9;0;0;9.5;0;0;1.2;0;0;5.9;0;0;1.5;0;0;9.8;0;0;0.5;0;0;6.7;0;0;5.6;0;0;0.5;0;0;-2.1;0;0;18.4;0;0;-3.0;0;0;5.6;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211011;-3.9;0;0;-4.5;0;0;3.9;0;0;10.6;0;0;-1.5;0;0;3.9;0;0;-4.5;0;0;1.0;0;0;10.2;0;0;-1.4;0;0;4.6;0;0;1.8;0;0;10.6;0;0;-0.5;0;0;6.5;0;0;3.4;0;0;-1.5;0;0;-4.5;0;0;20.1;0;0;-4.5;0;0;4.0;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211012;-3.6;0;0;-4.3;0;0;4.0;0;0;6.8;0;0;0.1;0;0;4.0;0;0;-4.3;0;0;4.3;0;0;6.3;0;0;1.0;0;0;4.7;0;0;3.5;0;0;6.8;0;0;1.6;0;0;5.2;0;0;4.4;0;0;0.1;0;0;-2.5;0;0;10.2;0;0;-2.5;0;0;3.7;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211013;-4.0;0;0;-4.6;0;0;3.5;0;0;7.1;0;0;0.5;0;0;3.5;0;0;-4.6;0;0;0.5;0;0;6.2;0;0;2.4;0;0;3.4;0;0;0.6;0;0;7.1;0;0;2.6;0;0;4.8;0;0;3.8;0;0;1.8;0;0;1.6;0;0;16.1;0;0;-2.3;0;0;4.1;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211014;-4.4;0;0;-5.1;0;0;2.9;0;0;9.0;0;0;-1.6;0;0;2.9;0;0;-5.1;0;0;2.2;0;0;7.7;0;0;-1.3;0;0;3.4;0;0;2.0;0;0;9.0;0;0;-1.3;0;0;5.2;0;0;2.7;0;0;-1.6;0;0;-4.8;0;0;19.2;0;0;-4.8;0;0;2.9;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211015;-0.8;0;0;-1.5;0;0;6.4;0;0;12.5;0;0;0.4;0;0;6.4;0;0;-1.4;0;0;4.0;0;0;11.2;0;0;1.5;0;0;7.8;0;0;4.4;0;0;12.5;0;0;0.6;0;0;8.9;0;0;7.8;0;0;0.4;0;0;-3.2;0;0;21.4;0;0;-3.2;0;0;6.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211016;-1.6;0;0;-2.3;0;0;5.4;0;0;10.8;0;0;1.5;0;0;5.4;0;0;-2.3;0;0;4.0;0;0;10.5;0;0;2.2;0;0;5.4;0;0;3.3;0;0;10.8;0;0;1.6;0;0;7.4;0;0;4.9;0;0;1.5;0;0;-1.4;0;0;20.0;0;0;-1.4;0;0;5.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211017;-0.2;0;0;-1.0;0;0;6.6;0;0;12.3;0;0;1.1;0;0;6.6;0;0;-0.9;0;0;5.7;0;0;11.3;0;0;3.5;0;0;6.7;0;0;5.7;0;0;12.3;0;0;1.7;0;0;8.9;0;0;6.5;0;0;1.1;0;0;-1.8;0;0;22.0;0;0;-1.8;0;0;5.9;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211018;2.2;0;0;1.5;0;0;8.9;0;0;15.1;0;0;2.7;0;0;8.9;0;0;1.5;0;0;8.7;0;0;14.3;0;0;2.7;0;0;10.4;0;0;7.9;0;0;15.1;0;0;4.4;0;0;11.1;0;0;7.0;0;0;2.7;0;0;0.2;0;0;24.8;0;0;0.1;0;0;8.1;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211019;4.3;0;0;3.5;0;0;10.8;0;0;16.1;0;0;4.8;0;0;10.8;0;0;3.6;0;0;8.9;0;0;14.7;0;0;8.2;0;0;11.4;0;0;9.2;0;0;16.1;0;0;7.1;0;0;12.7;0;0;11.4;0;0;4.8;0;0;2.4;0;0;19.1;0;0;2.4;0;0;9.5;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211020;5.0;0;0;4.3;0;0;11.4;0;0;16.9;0;0;6.5;0;0;11.4;0;0;4.4;0;0;15.5;0;0;16.9;0;0;7.4;0;0;16.2;0;0;12.0;0;0;16.9;0;0;6.5;0;0;12.7;0;0;11.1;0;0;7.1;0;0;3.9;0;0;23.0;0;0;3.9;0;0;10.7;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211021;3.0;0;0;2.2;0;0;9.2;0;0;16.2;0;0;3.0;0;0;9.2;0;0;2.3;0;0;3.8;0;0;10.6;0;0;9.2;0;0;7.1;0;0;5.0;0;0;12.4;0;0;5.6;0;0;9.7;0;0;5.6;0;0;8.4;0;0;5.5;0;0;16.0;0;0;0.2;0;0;7.9;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211022;-0.3;0;0;-1.1;0;0;5.7;0;0;10.4;0;0;3.1;0;0;5.7;0;0;-1.0;0;0;3.3;0;0;6.8;0;0;4.9;0;0;5.3;0;0;3.4;0;0;10.4;0;0;4.9;0;0;6.5;0;0;4.9;0;0;3.0;0;0;0.2;0;0;21.1;0;0;0.3;0;0;6.6;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211023;-2.1;0;0;-3.0;0;0;3.7;0;0;7.7;0;0;-0.3;0;0;3.7;0;0;-2.8;0;0;-0.3;0;0;7.6;0;0;1.2;0;0;5.2;0;0;1.7;0;0;7.7;0;0;0.6;0;0;4.9;0;0;5.0;0;0;0.9;0;0;-1.2;0;0;14.9;0;0;-2.9;0;0;4.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211024;0.1;0;0;-0.7;0;0;5.8;0;0;13.9;0;0;-0.5;0;0;5.8;0;0;-0.5;0;0;4.1;0;0;12.0;0;0;1.6;0;0;6.7;0;0;4.7;0;0;13.9;0;0;1.4;0;0;8.7;0;0;4.7;0;0;-0.5;0;0;-4.6;0;0;20.4;0;0;-4.6;0;0;4.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211025;1.1;0;0;0.3;0;0;6.6;0;0;12.6;0;0;1.9;0;0;6.6;0;0;0.5;0;0;5.2;0;0;10.9;0;0;2.3;0;0;6.3;0;0;4.6;0;0;12.6;0;0;3.0;0;0;8.8;0;0;5.6;0;0;1.9;0;0;-0.9;0;0;21.8;0;0;-0.9;0;0;5.4;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211026;0.9;0;0;0.0;0;0;6.2;0;0;10.1;0;0;2.2;0;0;6.2;0;0;0.3;0;0;2.2;0;0;8.5;0;0;4.5;0;0;6.9;0;0;3.6;0;0;10.1;0;0;4.6;0;0;7.8;0;0;6.1;0;0;2.9;0;0;-0.2;0;0;14.8;0;0;-0.2;0;0;5.0;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211027;-0.4;0;0;-1.3;0;0;4.7;0;0;10.5;0;0;1.2;0;0;4.7;0;0;-1.0;0;0;4.9;0;0;9.6;0;0;3.5;0;0;5.8;0;0;3.8;0;0;10.5;0;0;1.2;0;0;6.2;0;0;3.3;0;0;1.6;0;0;-1.8;0;0;15.3;0;0;-1.9;0;0;3.3;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211028;1.6;0;0;0.7;0;0;6.5;0;0;12.8;0;0;2.5;0;0;6.5;0;0;1.0;0;0;4.5;0;0;11.9;0;0;4.7;0;0;7.2;0;0;4.7;0;0;12.8;0;0;3.5;0;0;8.7;0;0;5.5;0;0;2.0;0;0;-1.7;0;0;17.4;0;0;-1.7;0;0;4.1;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211029;2.8;0;0;2.0;0;0;7.6;0;0;13.7;0;0;3.0;0;0;7.6;0;0;2.3;0;0;7.8;0;0;12.2;0;0;4.4;0;0;14.4;0;0;9.1;0;0;13.7;0;0;4.4;0;0;9.8;0;0;6.9;0;0;2.5;0;0;-0.3;0;0;18.4;0;0;0.8;0;0;6.1;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211030;7.5;0;0;6.6;0;0;12.1;0;0;15.3;0;0;6.8;0;0;12.1;0;0;7.0;0;0;7.8;0;0;13.6;0;0;13.8;0;0;11.5;0;0;8.4;0;0;15.3;0;0;10.9;0;0;13.5;0;0;11.8;0;0;4.0;0;0;0.8;0;0;15.7;0;0;3.0;0;0;9.7;0;0;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211031;6.3;0;0;5.4;0;0;10.7;0;0;17.6;0;0;4.5;0;0;10.7;0;0;5.8;0;0;7.3;0;0;17.6;0;0;5.9;0;0;10.7;0;0;8.5;0;0;17.6;0;0;4.5;0;0;12.9;0;0;9.6;0;0;5.3;0;0;2.7;0;0;21.0;0;0;2.7;0;0;8.9;0;0;0;0;-90;0;0;-50;0;0;-67;0;0;-75;0;0;-80;0;0;0;0;0;-100;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211101;2.1;0;0;1.2;0;0;6.1;0;0;9.4;0;0;3.1;0;0;6.1;0;0;1.6;0;0;3.5;0;0;5.3;0;0;8.3;0;0;5.5;0;0;3.6;0;0;7.9;0;0;5.0;0;0;6.1;0;0;5.5;0;0;6.0;0;0;3.6;0;0;7.4;0;0;1.3;0;0;5.2;0;0;0;0;-80;0;0;0;0;0;-33;0;0;-50;0;0;-60;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211102;-0.3;0;0;-1.2;0;0;3.5;0;0;7.1;0;0;0.2;0;0;3.5;0;0;-0.8;0;0;0.8;0;0;6.2;0;0;1.6;0;0;2.9;0;0;1.4;0;0;7.1;0;0;1.4;0;0;4.8;0;0;3.4;0;0;1.4;0;0;-0.8;0;0;9.3;0;0;-2.2;0;0;2.5;0;0;0;0;-70;0;0;0;0;0;0;0;0;-25;0;0;-40;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211103;-1.3;0;0;-2.2;0;0;2.3;0;0;5.2;0;0;0.3;0;0;2.3;0;0;-1.7;0;0;0.5;0;0;3.6;0;0;2.2;0;0;2.7;0;0;1.1;0;0;5.2;0;0;1.1;0;0;3.0;0;0;2.3;0;0;0.2;0;0;-2.2;0;0;6.4;0;0;-1.6;0;0;1.6;0;0;1;0;-70;1;0;-50;1;0;-33;1;0;-25;1;0;-40;1;0;-100;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211104;-2.5;0;0;-3.4;0;0;0.9;0;0;3.9;0;0;-0.7;0;0;0.9;0;0;-2.9;0;0;-0.2;0;0;3.0;0;0;0.6;0;0;0.9;0;0;0.0;0;0;3.9;0;0;0.0;0;0;1.6;0;0;0.6;0;0;0.0;0;0;0.0;0;0;6.8;0;0;-2.6;0;0;0.7;0;0;1;0;-60;1;0;-50;1;0;-33;1;0;-25;1;0;-20;0;0;0;1;0;0;-;-;-;-;-;-;0;0;0;1;0;0
ENG;20211105;-1.9;0;0;-2.8;0;0;1.3;0;0;5.9;0;0;-1.7;0;0;1.3;0;0;-2.3;0;0;-1.1;0;0;5.3;0;0;-0.8;0;0;1.2;0;0;-1.1;0;0;5.9;0;0;-1.6;0;0;2.6;0;0;0.9;0;0;-1.1;0;0;-4.2;0;0;12.4;0;0;-5.3;0;0;0.8;0;0;1;0;-50;0;0;0;1;0;-33;1;0;-25;1;0;-20;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211106;-4.0;0;0;-5.0;0;0;-1.0;0;0;3.7;0;0;-3.5;0;0;-1.0;0;0;-4.4;0;0;-2.1;0;0;3.4;0;0;-2.0;0;0;-0.2;0;0;-2.4;0;0;3.7;0;0;-3.5;0;0;0.3;0;0;-1.4;0;0;-3.5;0;0;-6.9;0;0;9.4;0;0;-7.3;0;0;-3.1;0;0;1;0;-40;0;0;0;0;0;0;1;0;-25;1;0;-20;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211107;-1.9;0;0;-2.9;0;0;0.9;0;0;7.5;0;0;-4.1;0;0;0.9;0;0;-2.3;0;0;-0.2;0;0;7.4;0;0;-2.6;0;0;2.4;0;0;-0.3;0;0;7.5;0;0;-3.4;0;0;2.8;0;0;0.4;0;0;-4.1;0;0;-7.7;0;0;13.4;0;0;-7.7;0;0;-1.1;0;0;1;0;-30;0;0;0;0;0;0;0;0;0;1;0;-20;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211108;-1.5;0;0;-2.4;0;0;1.2;0;0;5.9;0;0;-2.8;0;0;1.2;0;0;-1.8;0;0;-1.5;0;0;4.2;0;0;-1.1;0;0;2.9;0;0;-1.1;0;0;5.9;0;0;-1.2;0;0;2.7;0;0;2.6;0;0;-2.8;0;0;-4.8;0;0;13.1;0;0;-5.5;0;0;0.3;0;0;1;0;-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211109;-2.2;0;0;-3.1;0;0;0.3;0;0;4.8;0;0;-4.1;0;0;0.3;0;0;-2.5;0;0;3.2;0;0;3.8;0;0;-3.5;0;0;15.9;0;0;5.3;0;0;4.2;0;0;-4.1;0;0;0.7;0;0;0.3;0;0;-3.5;0;0;-7.2;0;0;10.1;0;0;-7.2;0;0;-0.8;0;0;1;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211110;6.2;0;0;5.2;0;0;8.5;0;0;15.9;0;0;3.3;0;0;8.5;0;0;5.8;0;0;6.1;0;0;9.4;0;0;5.9;0;0;15.3;0;0;7.0;0;0;13.3;0;0;5.8;0;0;8.9;0;0;13.3;0;0;0.5;0;0;-1.5;0;0;13.5;0;0;0.9;0;0;7.1;0;0;1;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
ENG;20211111;4.9;0;0;3.9;0;0;7.0;0;0;12.5;0;0;3.3;0;0;7.0;0;0;4.5;0;0;4.5;0;0;10.4;0;0;7.0;0;0;6.9;0;0;5.0;0;0;12.5;0;0;5.0;0;0;8.4;0;0;5.9;0;0;3.9;0;0;1.6;0;0;17.5;0;0;0.6;0;0;5.2;0;0;1;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;0;0;0
